
[-9.112331518554686, -1.9680337646484374, -1.0965443603515623, -9.0788126953125, -1.7980454467773437, -1.209071838378906, -9.133879333496093, -1.8148048583984373, -1.1180921752929687, -9.009380847167968, -1.8148048583984373, -1.2018892333984375, -9.074024291992187, -1.7741034301757812, -1.1947066284179686, -9.083601098632812, -1.8291700683593748, -1.0821791503906248, -9.121908325195312, -1.9800047729492187, -1.209071838378906, -9.081206896972656, -1.7645266235351562, -1.1659762084960936, -9.085995300292968, -1.7669208251953124, -1.1372457885742187, -9.09796630859375, -1.7932570434570312, -1.3407529296874998, -9.09796630859375, -1.8291700683593748, -1.1707646118164061, -9.1554271484375, -1.8459294799804686, -1.3359645263671873, -9.093177905273437, -1.8411410766601561, -1.0941501586914062, -9.09796630859375, -1.838746875, -1.1516109985351561, array([False])]
[-15.057134240722656, -1.1635820068359375, 2.710236279296875, -16.5870291015625, -1.3646949462890625, 1.5873557006835937, -5.209782812499999, -1.180341418457031, 0.3232172241210937, 1.4532804077148436, -1.5322890624999999, -0.5985504150390625, 0.9720458740234375, -4.3430818115234375, -1.9823989746093749, -1.2665326782226562, -7.287949853515625, -0.2154781494140625, -4.036623999023437, -8.188169677734374, 0.2705447875976562, -1.5298948608398437, -7.137115148925781, 0.3112462158203125, -5.05655390625, -4.642357019042969, -0.05027823486328125, -5.987898352050781, -4.350264416503906, -0.47165772705078124, -8.468291271972657, -3.995922570800781, -4.903325, -7.7787611938476555, -3.3399113159179685, -1.9728221679687499, -11.073182678222656, -2.5043349365234375, -0.08140285644531249, -11.540052001953125, -4.876988781738281, -2.3367408203125, array([ True])]
[-8.990227233886719, -2.01112939453125, -0.3687070556640625, -8.89924757080078, -1.9800047729492187, -0.2537853759765625, -9.016563452148437, -2.0254946044921875, -0.34237083740234375, -9.153032946777342, -2.2577321655273437, -0.8092401611328125, -9.052476477050782, -2.0829554443359375, -0.4740519287109375, -9.114725720214842, -2.6862942626953124, -1.180341418457031, -17.247828759765625, -3.3494881225585935, -0.29927520751953124, -18.82800185546875, -1.0295067138671874, -1.659181750488281, -16.917428930664062, 3.1004911499023438, -0.1005564697265625, -0.8571241943359375, 3.3446997192382812, -0.6775590698242188, 5.504269616699219, -4.113238452148437, -3.1603461914062496, 3.9815573608398434, -7.838616235351562, -1.180341418457031, 1.5801730957031248, -7.6470801025390625, 0.3495534423828125, -3.651157531738281, -5.164292980957031, 0.41898529052734373, array([ True])]




[-8.93755479736328, -2.003946789550781, -1.3479355346679687, -8.939948999023438, -2.2074539306640624, -1.1923124267578125, -8.99501563720703, -2.2074539306640624, -1.20667763671875, -8.968679418945312, -2.1547814941406247, -1.180341418457031, -8.980650427246093, -2.1835119140624997, -1.149216796875, -9.042899670410156, -2.1356278808593747, -1.1731588134765625, -9.03332286376953, -2.1499930908203124, -1.1133037719726562, -9.042899670410156, -2.0350714111328125, -1.216254443359375, -9.014169250488282, -2.0302830078125, -1.197100830078125, -9.045293872070312, -2.1547814941406247, -1.2856862915039062, -8.93755479736328, -2.185906115722656, -1.1324573852539062, -9.038111267089842, -2.1811177124023438, -1.0821791503906248, -9.03332286376953, -2.013523596191406, -1.3575123413085937, -9.016563452148437, -2.1595698974609374, -1.2282254516601563, '[False]']
[-8.973467822265624, -1.678335363769531, -1.8076222534179687, -9.05965908203125, -1.6735469604492186, -1.9129671264648436, -8.992621435546875, -1.6903063720703124, -1.9416975463867185, -9.114725720214842, -1.2425906616210938, -1.2569558715820313, -10.8409451171875, -0.7350199096679687, -0.3758896606445312, -10.790666882324219, -4.6998178588867185, -1.9800047729492187, -11.757924353027343, -4.989516259765625, -1.9656395629882812, -11.4538607421875, -5.7843912109375, -1.7621324218749999, -8.726865051269531, -2.636016027832031, -1.1252747802734375, -6.098031628417968, -1.0869675537109373, -1.8507178833007811, -2.9927520751953125, 4.446032482910156, -1.6160861206054686, -3.430890979003906, 6.3973068359375, -1.9105729248046874, -3.995922570800781, 6.622361791992187, -1.7477672119140624, -4.786009118652344, 7.012616662597656, -3.019088293457031, '[False]']
[-9.622296472167967, -2.70065947265625, -1.2234370483398436, -13.40034669189453, -4.8889597900390624, -1.1109095703125, -14.152126013183594, -5.164292980957031, -1.4724340209960938, -10.304643945312499, -3.0837317382812497, -1.6304513305664061, -8.295908752441406, -2.0757728393554684, -0.9983820922851562, -5.085284326171875, 1.3024457031249999, -1.2042834350585936, -4.113238452148437, 4.328716601562499, -2.2385785522460937, -2.5713725830078125, 6.842628344726562, -0.7230489013671875, -2.2649147705078123, 8.166621862792969, -1.1923124267578125, -3.2321722412109373, 8.238447912597655, -2.0302830078125, -4.084508032226562, 8.379705810546875, -1.8076222534179687, -4.367023828124999, 7.805097412109374, -1.5705962890624998, -4.970362646484375, 7.8912886718749995, -2.080561242675781, -4.7884033203125, 7.8912886718749995, -1.8722656982421875, '[ True]']
